id,ra,dn,mag,con
60036,12.348809,-13.565724,5.14,Crv
64701,13.304034,49.682062,5.14,CVn
69789,14.325689,-2.265518,5.14,Vir
76075,15.587476,39.010067,5.14,CrB
77869,15.948193,-33.966134,5.14,Lup
84368,17.300189,-24.286901,5.14,Oph
92870,18.976812,-60.20055,5.14,Pav
94182,19.228529,2.293707,5.14,Aql
95202,19.424611,19.798365,5.14,Vul
97559,19.88816,57.523482,5.14,Cyg
99799,20.310853,34.982775,5.14,Cyg
101826,20.699186,-66.760682,5.14,Pav
5532,1.185213,31.424736,5.15,Psc
9439,2.02844,-44.713509,5.15,Phe
11756,2.535045,36.147271,5.15,Tri
29822,6.294923,-16.815908,5.15,CMa
37838,7.777577,37.517394,5.15,Lyn
42715,8.727854,-49.822802,5.15,Vel
43408,8.865787,43.726603,5.15,Lyn
44728,9.139867,66.873235,5.15,UMa
47519,9.715895,72.252618,5.15,UMa
49942,10.225184,-66.372811,5.15,Car
54201,11.121308,-42.638681,5.15,Cen
56585,11.635371,-61.826563,5.15,Cen
58628,12.060973,-42.434056,5.15,Cen
60135,12.368713,-67.522105,5.15,Mus
63875,13.131614,-10.740408,5.15,Vir
67032,13.78232,-36.251933,5.15,Cen
71971,14.766691,-25.443181,5.15,Hya
72377,14.844773,-15.997237,5.15,Lib
74377,15.243926,67.346722,5.15,UMi
74479,15.267785,-41.491155,5.15,Lup
75532,15.477288,1.842081,5.15,Ser
81823,16.763859,8.582616,5.15,Her
98114,19.998665,37.042885,5.15,Cyg
101607,20.656914,0.486445,5.15,Aqr
101655,20.667485,-18.138659,5.15,Cap
102200,20.777462,16.124134,5.15,Del
114158,23.195608,8.720116,5.15,Peg
1682,0.352017,37.968603,5.16,And
11034,2.372621,55.845653,5.16,Per
13683,2.943729,-3.71232,5.16,Eri
15366,3.310482,50.222174,5.16,Per
27552,5.848117,-52.108873,5.16,Pic
31010,6.523068,-12.391953,5.16,CMa
38273,7.862862,-13.898029,5.16,Pup
40314,8.254427,-62.915643,5.16,Car
44819,9.155982,22.045446,5.16,Cnc
51665,10.586017,57.082637,5.16,UMa
67713,13.911707,-1.503125,5.16,Vir
73548,15.08003,-64.03135,5.16,Cir
75301,15.429832,15.428036,5.16,Ser
76011,15.574032,-9.183416,5.16,Lib
90605,18.539257,-39.704001,5.16,CrA
105229,21.381559,6.81114,5.16,Equ
106752,21.692462,-14.047611,5.16,Cap
112575,22.873353,9.835664,5.16,Peg
2375,0.506293,-23.78768,5.17,Cet
3899,0.835443,-10.644326,5.17,Cet
5325,1.137477,54.92034,5.17,Cas
12241,2.633909,72.818252,5.17,Cas
12799,2.749328,12.445761,5.17,Ari
20455,4.394681,-3.74547,5.17,Eri
38103,7.828111,-17.228408,5.17,Pup
43966,8.981216,-47.234688,5.17,Vel
44016,8.990078,-59.083712,5.17,Car
58014,11.933599,-17.150829,5.17,Crt
58973,12.130565,-75.367019,5.17,Mus
60328,12.405146,26.098606,5.17,Com
61717,12.687765,-13.013901,5.17,Crv
63008,12.951212,-51.198752,5.17,Cen
87292,17.888341,40.007959,5.17,Her
93520,19.10554,-52.34091,5.17,Tel
95152,19.416164,11.944415,5.17,Aql
95260,19.435868,36.317896,5.17,Cyg
96156,19.610555,44.694936,5.17,Cyg
103750,21.08729,-54.727042,5.17,Ind
104625,21.260528,-20.651696,5.17,Cap
117262,23.855927,-18.909163,5.17,Aqr
118869,13.166389,17.528977,5.17,Com
1704,0.358665,-28.981469,5.18,Scl
2220,0.470454,44.394452,5.18,And
8001,1.715493,70.622526,5.18,Cas
19123,4.110114,27.599903,5.18,Tau
22780,4.913027,11.426006,5.18,Ori
24140,5.194879,16.045673,5.18,Ori
25853,5.531318,-76.340964,5.18,Men
26575,5.662277,25.897091,5.18,Tau
27138,5.766637,-32.306435,5.18,Col
33595,6.997378,-67.916443,5.18,Vol
35853,7.411163,-16.201473,5.18,CMa
40828,8.355846,-36.484177,5.18,Pup
41179,8.42537,-51.727415,5.18,Vel
42385,8.666002,-53.054729,5.18,Vel
45201,9.239041,61.423318,5.18,UMa
52318,10.725822,46.203877,5.18,UMa
54974,11.288167,2.010556,5.18,Leo
55613,11.428717,-63.972475,5.18,Cen
69151,14.201122,69.432548,5.18,UMi
72809,14.926287,-60.114164,5.18,Cir
92356,18.877675,-52.10737,5.18,Tel
96359,19.653234,5.397773,5.18,Aql
97319,19.842776,38.722419,5.18,Cyg
99534,20.2584,23.508906,5.18,Vul
100934,20.525112,74.954619,5.18,Dra
106887,21.717806,72.320084,5.18,Cep
116948,23.787776,-50.226461,5.18,Phe
11046,2.375704,-23.816326,5.19,For
11193,2.406919,50.006546,5.19,And
23785,5.126116,-63.399679,5.19,Dor
28673,6.070417,-6.708941,5.19,Mon
30644,6.453823,0.299246,5.19,Mon
38960,7.993762,-60.587061,5.19,Car
42306,8.651428,-70.386745,5.19,Vol
43229,8.830972,-32.780525,5.19,Pyx
51217,10.491306,-2.739078,5.19,Sex
56414,11.600744,69.322952,5.19,Dra
64587,13.279588,9.424156,5.19,Vir
73717,15.110444,-16.256818,5.19,Lib
77041,15.777772,62.599557,5.19,Dra
80629,16.513713,-61.633503,5.19,TrA
85053,17.433344,-50.63351,5.19,Ara
99419,20.237369,28.694817,5.19,Vul
102962,20.926858,13.721536,5.19,Del
104930,21.322838,64.871855,5.19,Cep
111445,22.644182,63.584472,5.19,Cep
115040,23.377547,-15.039338,5.19,Aqr
2349,0.502045,29.751557,5.2,And
2756,0.587466,-3.592846,5.2,Cet
19899,4.278638,53.611799,5.2,Cam
21243,4.569897,-8.231352,5.2,Eri
27902,5.916063,59.888367,5.2,Cam
29577,6.247467,19.156448,5.2,Ori
30859,6.491255,-56.852766,5.2,Pic
32019,6.706757,17.645303,5.2,Gem
33839,7.040217,24.215446,5.2,Gem
33993,7.067444,-42.33728,5.2,Pup
35053,7.265267,59.637467,5.2,Lyn
36136,7.462324,21.445247,5.2,Gem
39848,8.159977,-44.122773,5.2,Vel
42421,8.671996,-40.263875,5.2,Vel
42560,8.699142,-45.410714,5.2,Vel
56876,11.695541,-32.499404,5.2,Hya
60003,12.34268,-22.215901,5.2,Crv
63698,13.095678,35.798899,5.2,CVn
68051,13.975319,-24.972249,5.2,Hya
79955,16.372618,33.799052,5.2,CrB
90162,18.453475,0.196108,5.2,Ser
91939,18.795726,-40.406167,5.2,CrA
92725,18.950441,32.901273,5.2,Lyr
93622,19.123769,32.501738,5.2,Lyr
103839,21.106855,-32.341618,5.2,Mic
103879,21.114794,38.749415,5.2,Cyg
114764,23.318518,-13.458552,5.2,Aqr
5289,1.129957,-41.486916,5.21,Phe
5725,1.228857,7.575354,5.21,Psc
12451,2.677666,-54.549911,5.21,Hor
19157,4.116795,29.001299,5.21,Tau
28224,5.980437,0.552979,5.21,Ori
30384,6.402867,-11.530088,5.21,CMa
30606,6.44691,58.417409,5.21,Lyn
31979,6.698996,-9.167537,5.21,Mon
55590,11.424852,-36.063062,5.21,Cen
64520,13.266322,-19.943103,5.21,Vir
65890,13.549465,-10.165,5.21,Vir
77342,15.838207,2.196509,5.21,Ser
84820,17.387799,-47.468197,5.21,Ara
111099,22.57823,-20.708216,5.21,Aqr
3497,0.745666,-22.006135,5.22,Cet
9741,2.092103,76.11506,5.22,Cas
13840,2.978355,-2.782877,5.22,Eri
19749,4.243398,10.011406,5.22,Tau
21494,4.626703,-2.473548,5.22,Eri
23679,5.102349,58.972372,5.22,Cam
24987,5.363448,41.804572,5.22,Aur
31045,6.530083,11.544412,5.22,Mon
32476,6.794327,48.789476,5.22,Aur
33790,7.032329,-5.722065,5.22,Mon
36163,7.467243,6.941968,5.22,CMi
37912,7.792085,-46.60849,5.22,Pup
38951,7.991217,-39.296944,5.22,Pup
43844,8.954152,15.322762,5.22,Cnc
54607,11.212568,-64.16977,5.22,Car
55664,11.443174,-61.115167,5.22,Cen
58509,12.035239,43.0456,5.22,UMa
62074,12.760294,7.673326,5.22,Vir
69813,14.331002,-61.272972,5.22,Cen
72064,14.783694,-52.383518,5.22,Lup
81965,16.796227,5.246746,5.22,Her
92102,18.827807,-20.324656,5.22,Sgr
92117,18.831366,32.551058,5.22,Lyr
94965,19.380801,26.262403,5.22,Vul
98272,20.024594,64.820974,5.22,Dra
105752,21.490816,46.540585,5.22,Cyg
115711,23.52149,39.236198,5.22,And
6301,1.352047,28.738207,5.23,Psc
10282,2.213355,21.210993,5.23,Ari
14420,3.109303,-6.088555,5.23,Eri
32207,6.741241,-31.070523,5.23,CMa
35809,7.402352,40.672389,5.23,Aur
39857,8.161988,-47.937193,5.23,Vel
43709,8.927689,27.927481,5.23,Cnc
44027,8.992405,32.418559,5.23,Cnc
44209,9.029046,-52.188685,5.23,Vel
44670,9.129115,10.668191,5.23,Cnc
48786,9.981191,-35.890973,5.23,Ant
52549,10.774889,-64.263242,5.23,Car
53098,10.891536,-20.138731,5.23,Hya
62876,12.924598,65.438474,5.23,Dra
72131,14.795779,-26.0875,5.23,Hya
76702,15.710645,-37.424935,5.23,Lup
79366,16.24469,33.858613,5.23,CrB
82242,16.859367,-41.230534,5.23,Sco
82478,16.909915,-6.153982,5.23,Oph
85773,17.58317,61.874554,5.23,Dra
93773,19.149976,6.073207,5.23,Aql
98324,20.03373,24.938043,5.23,Vul
948,0.195552,-35.133119,5.24,Scl
3939,0.844768,-50.986816,5.24,Phe
7966,1.70827,20.268504,5.24,Psc
14009,3.014501,52.351744,5.24,Per
15333,3.303309,-62.506363,5.24,Ret
16762,3.604837,-17.467064,5.24,Eri
17415,3.741808,-1.163091,5.24,Eri
17675,3.794347,-23.874677,5.24,Eri
17912,3.838593,25.579362,5.24,Tau
20334,4.364796,-63.386391,5.24,Ret
21244,4.569936,-8.970258,5.24,Eri
25134,5.391065,57.544395,5.24,Cam
26203,5.594301,-4.856067,5.24,Ori
32394,6.778983,43.577427,5.24,Aur
35295,7.309309,-39.210285,5.24,Pup
36537,7.534986,1.914481,5.24,CMi
42215,8.631154,-26.255,5.24,Pyx
45212,9.240136,-43.227493,5.24,Vel
45396,9.27826,-6.353144,5.24,Hya
56610,11.641002,8.134298,5.24,Vir
64144,13.189789,-43.368553,5.24,Cen
73681,15.104638,54.556318,5.24,Boo
79300,16.230807,-11.837747,5.24,Sco
80377,16.462071,-7.597929,5.24,Oph
80598,16.50932,20.479188,5.24,Her
89921,18.405067,-44.110256,5.24,CrA
97863,19.951749,-58.901351,5.24,Pav
101594,20.654533,-14.95476,5.24,Cap
103240,20.984753,4.29461,5.24,Equ
106785,21.700192,-23.262858,5.24,Cap
109226,22.196848,56.839357,5.24,Cep
112170,22.792535,-19.613375,5.24,Aqr
116722,23.736688,-18.276938,5.24,Aqr
119195,18.051202,-8.181708,5.24,Oph
7940,1.702389,-32.32697,5.25,Scl
10535,2.265635,33.358895,5.25,Tri
13108,2.817062,-62.806521,5.25,Hor
25139,5.39171,-13.927352,5.25,Lep
31088,6.539271,-37.696702,5.25,Col
31608,6.629891,-32.339735,5.25,CMa
37813,7.771167,10.768252,5.25,CMi
39376,8.071164,-32.674829,5.25,Pup
50272,10.293834,-8.068914,5.25,Sex
51354,10.518048,82.558587,5.25,Cam
76299,15.630441,40.353433,5.25,Boo
86040,17.634871,-54.500434,5.25,Ara
88057,18.039736,20.833632,5.25,Her
89788,18.380288,17.826616,5.25,Her
91769,18.762989,74.085553,5.25,Dra
93608,19.121703,36.100157,5.25,Lyr
104400,21.21751,-39.424922,5.25,Mic
111678,22.691292,40.225449,5.25,Lac
113504,23.059128,67.20921,5.25,Cep
13132,2.821544,17.464309,5.26,Ari
14257,3.071254,-7.600857,5.26,Eri
20211,4.343419,15.095453,5.26,Tau
20216,4.344541,65.140441,5.26,Cam
27318,5.800065,6.454156,5.26,Ori
31357,6.586684,28.022314,5.26,Aur
45196,9.238335,-55.569629,5.26,Vel
45500,9.301633,-51.050859,5.26,Vel
48743,9.970382,12.4448,5.26,Leo
49557,10.145223,-65.815438,5.26,Car
53000,10.875236,-57.240405,5.26,Car
56404,11.598771,-47.641643,5.26,Cen
56805,11.679742,21.35273,5.26,Leo
57909,11.911816,-25.713887,5.26,Hya
67489,13.868021,-52.81153,5.26,Cen
68848,14.138145,49.458167,5.26,Boo
75599,15.490075,-46.732704,5.26,Lup
76191,15.608216,10.010176,5.26,Ser
79919,16.363536,69.109391,5.26,Dra
92963,18.995966,26.230404,5.26,Lyr
108578,22.064709,63.11992,5.26,Cep
6985,1.501695,47.007274,5.27,And
9706,2.085315,77.281341,5.27,Cas
10296,2.21513,-30.723825,5.27,For
11710,2.525027,2.267182,5.27,Cet
11729,2.527834,-79.109382,5.27,Hyi
15588,3.353784,21.147086,5.27,Ari
20590,4.423614,22.199998,5.27,Tau
30000,6.328555,-7.822908,5.27,Mon
32451,6.789278,-37.929698,5.27,Pup
36654,7.560134,15.826662,5.27,Gem
42010,8.587658,-58.224735,5.27,Car
48543,9.928612,49.819843,5.27,UMa
49929,10.223016,-51.232971,5.27,Vel
51168,10.481274,-64.172278,5.27,Car
57304,11.782116,55.62819,5.27,UMa
61834,12.713965,-63.058624,5.27,Cru
65375,13.445325,-12.707664,5.27,Vir
72702,14.905592,-24.642202,5.27,Lib
79815,16.340795,-78.667496,5.27,Aps
83058,17.026767,33.56827,5.27,Her
83176,17.052419,-53.237028,5.27,Ara
92910,18.984928,13.622245,5.27,Aql
99648,20.282024,40.365075,5.27,Cyg
107500,21.848413,-82.718904,5.27,Oct
108659,22.083469,62.785671,5.27,Cep
109347,22.219501,86.107955,5.27,Cep
116591,23.707729,-15.448033,5.27,Aqr
7635,1.641926,73.04004,5.28,Cas
18405,3.94347,50.695381,5.28,Per
18741,4.025569,-1.54966,5.28,Eri
21987,4.739205,-59.732733,5.28,Dor
23816,5.130111,20.418379,5.28,Tau
26395,5.629061,-28.68969,5.28,Col
27296,5.795252,13.899599,5.28,Tau
28976,6.128233,-19.165866,5.28,Lep
30880,6.496969,-50.239085,5.28,Pup
32406,6.780859,-14.425971,5.28,CMa
32834,6.859179,21.761148,5.28,Gem
40888,8.367918,-73.399985,5.28,Vol
43023,8.787496,-1.897033,5.28,Hya
45324,9.263832,56.741406,5.28,UMa
45450,9.290334,-74.894313,5.28,Car
47167,9.639383,40.239793,5.28,Lyn
57198,11.762216,-45.690134,5.28,Cen
58412,12.014211,-19.658982,5.28,Crv
59938,12.330199,48.984148,5.28,CVn
74368,15.241435,29.164295,5.28,Boo
80402,16.465918,-64.057942,5.28,TrA
81189,16.633462,56.01554,5.28,Dra
85130,17.447772,-45.84303,5.28,Ara
90733,18.566046,-33.01656,5.28,Sgr
94539,19.296944,11.595422,5.28,Aql
96650,19.709447,11.826583,5.28,Aql
97792,19.937292,11.423721,5.28,Aql
99873,20.323223,-19.118533,5.28,Cap
110271,22.409764,-72.255412,5.28,Ind
116851,23.766922,-18.67834,5.28,Aqr
812,0.167293,-82.224047,5.29,Oct
981,0.202773,-17.938278,5.29,Cet
8194,1.760763,-25.05261,5.29,Scl
9293,1.993892,64.621602,5.29,Cas
10766,2.315831,28.642674,5.29,Tri
10995,2.36573,0.395675,5.29,Cet
11459,2.469439,29.66933,5.29,Tri
19669,4.225862,7.716045,5.29,Tau
20652,4.435084,31.438911,5.29,Per
22234,4.800069,56.757183,5.29,Cam
24813,5.333062,-12.315585,5.29,Lep
26803,5.704221,-34.667812,5.29,Col
27878,5.913916,-52.635481,5.29,Pic
33229,6.929702,-22.941439,5.29,CMa
35330,7.314243,-26.585854,5.29,CMa
48253,9.864732,24.395369,5.29,Leo
60715,12.481863,25.912852,5.29,Com
69390,14.247458,10.10061,5.29,Boo
89161,18.253585,-20.72827,5.29,Sgr
92534,18.91323,-87.605843,5.29,Oct
105557,21.447668,48.835168,5.29,Cyg
105985,21.534965,-41.17931,5.29,Gru
107129,21.767879,22.94888,5.29,Peg
108645,22.079839,-0.906343,5.29,Aqr
3224,0.68533,39.458664,5.3,And
12193,2.623425,-52.543086,5.3,Hor
12456,2.678075,27.060943,5.3,Ari
16458,3.540631,46.056862,5.3,Per
21861,4.712899,-50.481334,5.3,Pic
21875,4.715089,43.365138,5.3,Per
23412,5.045279,-71.3143,5.3,Men
32325,6.766499,-14.796127,5.3,CMa
34709,7.204392,-40.498808,5.3,Pup
37597,7.735254,25.784159,5.3,Gem
38852,7.972404,2.224767,5.3,CMi
39667,8.129404,21.581816,5.3,Cnc
43184,8.822702,-3.443023,5.3,Hya
45158,9.230059,43.217825,5.3,Lyn
47345,9.678494,-57.983553,5.3,Car
49668,10.168302,-12.815923,5.3,Hya
55867,11.484481,39.336974,5.3,UMa
84825,17.389331,-28.142831,5.3,Oph
89495,18.319633,24.446059,5.3,Her
96501,19.678717,-16.293268,5.3,Sgr
98110,19.997595,-34.697799,5.3,Sgr
99631,20.279746,24.671102,5.3,Vul
100215,20.386304,5.342987,5.3,Aql
103179,20.971209,22.325908,5.3,Vul
103237,20.984577,4.293481,5.3,Equ
104028,21.142673,-21.193669,5.3,Cap
105601,21.455935,37.116798,5.3,Cyg
106808,21.704292,5.680137,5.3,Peg
113839,23.127575,46.387231,5.3,And
116454,23.677266,-32.073125,5.3,Scl
117362,23.876974,10.94732,5.3,Peg
10342,2.226728,51.065818,5.31,Per
10793,2.321337,47.379973,5.31,And
27177,5.77427,-46.59718,5.31,Pic
37594,7.734495,50.433794,5.31,Lyn
43548,8.897388,-47.520778,5.31,Vel
45413,9.282523,-39.401539,5.31,Vel
54853,11.264417,13.307578,5.31,Leo
56828,11.684171,34.201635,5.31,UMa
57389,11.798584,8.245895,5.31,Vir
59472,12.234085,-45.723919,5.31,Cen
64372,13.236361,-19.930947,5.31,Vir
80699,16.528269,-41.817145,5.31,Sco
85407,17.50661,-1.062922,5.31,Oph
93855,19.164642,-68.424448,5.31,Pav
104637,21.262456,-15.1715,5.31,Cap
110303,22.415638,-57.797415,5.31,Tuc
5506,1.177579,68.778621,5.32,Cas
14134,3.045076,-7.685472,5.32,Eri
15731,3.386997,49.213269,5.32,Per
18910,4.06239,5.435624,5.32,Tau
21462,4.620465,0.998314,5.32,Tau
26061,5.571326,3.766895,5.32,Ori
38038,7.817132,-24.912208,5.32,Pup
41143,8.417706,-24.046212,5.32,Pup
52757,10.820953,10.545202,5.32,Leo
56940,11.707889,66.744906,5.32,Dra
60264,12.393174,-35.412677,5.32,Cen
65274,13.420568,-64.485144,5.32,Cen
72263,14.821959,-14.149022,5.32,Lib
72822,14.929085,-33.855785,5.32,Cen
74421,15.253154,4.939362,5.32,Ser
79966,16.374444,-49.572354,5.32,Nor
83919,17.207725,10.585168,5.32,Oph
97438,19.864056,-39.874367,5.32,Sgr
98313,20.03123,-66.943966,5.32,Pav
99143,20.186632,-36.101212,5.32,Sgr
103550,21.049433,-38.631447,5.32,Mic
112421,22.839655,-80.123845,5.32,Oct
5121,1.094709,21.473181,5.33,Psc
20112,4.321301,-44.267919,5.33,Hor
22677,4.889659,2.508225,5.33,Ori
22781,4.913273,7.779097,5.33,Ori
23824,5.131359,8.498429,5.33,Ori
39622,8.121678,-20.554342,5.33,Pup
40701,8.330274,-71.514906,5.33,Vol
41498,8.484654,-47.928923,5.33,Vel
41704,8.526592,18.09442,5.33,Cnc
41790,8.545139,20.441162,5.33,Cnc
52526,10.771269,-64.514559,5.33,Car
64618,13.287674,13.675751,5.33,Vir
89795,18.38141,-36.669556,5.33,Sgr
92831,18.970763,17.360912,5.33,Aql
97112,19.800321,-56.362611,5.33,Tel
98127,20.000919,17.516511,5.33,Sge
109440,22.238342,-21.074566,5.33,Aqr
115899,23.557804,22.498775,5.33,Peg
9420,2.020759,-30.00183,5.34,For
13456,2.895168,38.337488,5.34,Per
17521,3.761234,6.049991,5.34,Tau
20136,4.326862,21.773491,5.34,Tau
24757,5.319783,2.595806,5.34,Ori
25915,5.54482,-1.591831,5.34,Ori
25936,5.549873,-64.227517,5.34,Dor
29631,6.25698,16.143175,5.34,Ori
30174,6.362811,53.452179,5.34,Aur
31709,6.646995,39.902559,5.34,Aur
32403,6.780417,57.169176,5.34,Lyn
32961,6.884738,59.448543,5.34,Lyn
36790,7.585778,30.960924,5.34,Gem
40101,8.213552,68.474072,5.34,UMa
43291,8.842982,-66.792981,5.34,Vol
45975,9.40268,-80.786876,5.34,Cha
50743,10.391478,-38.009839,5.34,Ant
58709,12.077479,-68.328912,5.34,Mus
59005,12.137422,-48.692487,5.34,Cen
62918,12.932538,-56.835806,5.34,Cru
70246,14.413508,-24.80631,5.34,Lib
76630,15.696504,12.847528,5.34,Ser
82336,16.882796,31.701674,5.34,Her
95986,19.578127,42.412509,5.34,Cyg
102796,20.894494,-39.809865,5.34,Mic
107445,21.835749,17.285851,5.34,Peg
109308,22.213284,34.604592,5.34,Peg
109654,22.280012,-12.831436,5.34,Aqr
112967,22.95125,48.684068,5.34,Lac
3941,0.845442,64.247549,5.35,Cas
4361,0.933747,-11.266526,5.35,Cet
6692,1.437573,19.172346,5.35,Psc
22104,4.76715,11.705591,5.35,Ori
28874,6.109749,38.482644,5.35,Aur
29173,6.16639,58.935694,5.35,Cam
35859,7.412182,-31.808905,5.35,CMa
36336,7.498867,49.672463,5.35,Lyn
42485,8.683629,45.83401,5.35,Lyn
46678,9.538688,-40.649335,5.35,Vel
66724,13.717698,3.537903,5.35,Vir
74890,15.350554,0.715337,5.35,Ser
77671,15.910516,43.138567,5.35,Her
78810,16.135439,-26.326679,5.35,Sco
80538,16.495091,-46.243229,5.35,Nor
82550,16.922825,18.433213,5.35,Her
85919,17.610457,48.585634,5.35,Her
92661,18.938044,-42.710676,5.35,CrA
94090,19.211309,-7.939518,5.35,Aql
109927,22.336643,-7.821102,5.35,Aqr
114991,23.365259,31.812465,5.35,Peg
116343,23.652316,50.471733,5.35,And
3132,0.665436,21.438495,5.36,Psc
3624,0.775822,15.475504,5.36,Psc
5257,1.121838,-61.775289,5.36,Tuc
11231,2.414987,-60.311947,5.36,Hor
11763,2.53595,-1.034896,5.36,Cet
18946,4.06941,2.826947,5.36,Tau
21677,4.666126,53.473021,5.36,Cam
25998,5.558735,-1.156073,5.36,Ori
27589,5.856107,-7.518003,5.36,Ori
29417,6.214182,65.718422,5.36,Cam
29922,6.314051,-9.390018,5.36,Mon
34893,7.238906,3.111414,5.36,CMi
34990,7.255854,-30.686447,5.36,CMa
37745,7.759736,-34.172363,5.36,Pup
38731,7.94939,-43.500411,5.36,Pup
39994,8.192501,-7.772539,5.36,Hya
45279,9.253848,14.941507,5.36,Cnc
47588,9.728862,14.021692,5.36,Leo
52254,10.711269,-59.215759,5.36,Car
52486,10.764416,30.682313,5.36,LMi
58334,11.999142,3.655197,5.36,Vir
65096,13.383643,-17.735274,5.36,Vir
71905,14.754802,-62.875648,5.36,Cir
75209,15.412504,-39.710268,5.36,Lup
76392,15.648488,-19.301892,5.36,Lib
84563,17.336065,25.537603,5.36,Her
89327,18.285426,-56.023351,5.36,Tel
92697,18.944582,-37.343241,5.36,CrA
102268,20.79265,80.552262,5.36,Dra
109763,22.304289,-53.627073,5.36,Gru
116523,23.692914,-18.027077,5.36,Aqr
8215,1.766461,-5.733299,5.37,Cet
23428,5.046861,-49.151407,5.37,Pic
26182,5.590869,24.039589,5.37,Tau
28877,6.11076,-4.193836,5.37,Mon
29657,6.261257,59.998975,5.37,Cam
30492,6.424623,-69.690299,5.37,Dor
35750,7.391386,-27.834294,5.37,CMa
35888,7.416161,11.669524,5.37,CMi
39007,8.003264,73.917919,5.37,Cam
48941,10.016864,31.923672,5.37,LMi
54586,11.209191,-49.100996,5.37,Cen
60789,12.499267,58.405742,5.37,UMa
63230,12.998665,66.597272,5.37,Dra
72996,14.964755,-76.662655,5.37,Aps
79562,16.287595,59.755023,5.37,Dra
80095,16.400355,-39.19298,5.37,Sco
88107,18.047527,-24.282468,5.37,Sgr
90481,18.518012,-32.989114,5.37,Sgr
91824,18.772391,-22.392176,5.37,Sgr
91825,18.772849,75.433964,5.37,Dra
109058,22.165473,-34.014967,5.37,PsA
109246,22.20056,60.759095,5.37,Cep
109952,22.340994,5.789498,5.37,Peg
113597,23.077668,-53.964905,5.37,Gru
1641,0.343295,8.190271,5.38,Psc
1955,0.413193,61.831057,5.38,Cas
2562,0.543189,20.294316,5.38,Psc
3323,0.707869,-65.46803,5.38,Tuc
12055,2.596336,34.687558,5.38,Tri
18813,4.04354,-0.268923,5.38,Eri
20214,4.34417,-20.639622,5.38,Eri
20380,4.376373,25.629314,5.38,Tau
21617,4.65171,7.870976,5.38,Tau
24739,5.316674,33.748394,5.38,Aur
35490,7.344114,-52.085924,5.38,Car
38609,7.927749,19.88397,5.38,Gem
45440,9.288149,-68.689642,5.38,Car
46272,9.462995,-6.071187,5.38,Hya
60194,12.380403,-57.676132,5.38,Cru
60593,12.458019,-58.991756,5.38,Cru
62377,12.820496,83.412901,5.38,Cam
66637,13.700307,-58.787078,5.38,Cen
70707,14.505823,-49.519018,5.38,Lup
72868,14.938123,-52.809548,5.38,Lup
74949,15.363495,32.933695,5.38,Boo
77622,15.89831,-24.533157,5.38,Sco
84604,17.34432,32.467743,5.38,Her
90362,18.494717,-1.985308,5.38,Ser
90731,18.565749,52.353517,5.38,Dra
90935,18.607731,9.122491,5.38,Oph
91915,18.791375,-5.705147,5.38,Sct
94417,19.272706,-45.466033,5.38,Tel
97339,19.846329,-10.763512,5.38,Aql
98715,20.106055,35.972468,5.38,Cyg
100639,20.470687,81.422708,5.38,Dra
103400,21.019702,46.155773,5.38,Cyg
105324,21.402665,-20.851869,5.38,Cap
109176,22.186069,50.823393,5.38,Lac
4880,1.046997,-46.397311,5.39,Phe
13169,2.831716,-27.941981,5.39,For
18350,3.932824,47.87142,5.39,Per
19464,4.180517,26.480952,5.39,Tau
21991,4.740508,11.146137,5.39,Ori
23167,4.997348,-10.263325,5.39,Eri
29777,6.285172,9.94239,5.39,Ori
32408,6.7813,-51.265667,5.39,Car
32591,6.816038,-15.144726,5.39,CMa
39427,8.079768,79.479612,5.39,Cam
